seed,score,lost
2003497,8,False
2003498,12,False
2003499,5,False
2003500,10,False
2003501,10,False
2003502,14,False
2003503,12,False
2003504,0,True
2003505,0,True
2003506,10,False
2003507,8,False
2003508,12,False
2003509,10,False
2003510,8,False
2003511,0,True
2003512,9,False
2003513,8,False
2003514,6,False
2003515,8,False
2003516,0,True
2003517,6,False
2003518,10,False
2003519,0,True
2003520,8,False
2003521,0,True
2003522,0,True
2003523,8,False
2003524,0,True
2003525,6,False
2003526,6,False
2003527,8,False
2003528,10,False
2003529,9,False
2003530,0,True
2003531,8,False
2003532,7,False
2003533,10,False
2003534,12,False
2003535,0,True
2003536,8,False
2003537,10,False
2003538,10,False
2003539,6,False
2003540,8,False
2003541,10,False
2003542,12,False
2003543,0,True
2003544,5,False
2003545,10,False
2003546,8,False
2003547,8,False
2003548,0,True
2003549,0,True
2003550,10,False
2003551,0,True
2003552,10,False
2003553,9,False
2003554,12,False
2003555,8,False
2003556,10,False
2003557,10,False
2003558,6,False
2003559,10,False
2003560,12,False
2003561,6,False
2003562,0,True
2003563,6,False
2003564,7,False
2003565,0,True
2003566,12,False
2003567,8,False
2003568,0,True
2003569,12,False
2003570,8,False
2003571,8,False
2003572,0,True
2003573,10,False
2003574,8,False
2003575,8,False
2003576,7,False
2003577,10,False
2003578,8,False
2003579,8,False
2003580,8,False
2003581,8,False
2003582,10,False
2003583,10,False
2003584,10,False
2003585,0,True
2003586,7,False
2003587,10,False
2003588,0,True
2003589,0,True
2003590,10,False
2003591,0,True
2003592,0,True
2003593,0,True
2003594,12,False
2003595,10,False
2003596,8,False
2003597,0,True
2003598,0,True
2003599,12,False
2003600,8,False
2003601,6,False
2003602,10,False
2003603,0,True
2003604,0,True
2003605,9,False
2003606,12,False
2003607,12,False
2003608,9,False
2003609,0,True
2003610,0,True
2003611,12,False
2003612,8,False
2003613,0,True
2003614,0,True
2003615,8,False
2003616,8,False
2003617,8,False
2003618,9,False
2003619,0,True
2003620,8,False
2003621,7,False
2003622,6,False
2003623,8,False
2003624,8,False
2003625,10,False
2003626,10,False
2003627,9,False
2003628,12,False
2003629,10,False
2003630,12,False
2003631,0,True
2003632,0,True
2003633,6,False
2003634,10,False
2003635,0,True
2003636,12,False
2003637,10,False
2003638,10,False
2003639,8,False
2003640,0,True
2003641,10,False
2003642,10,False
2003643,10,False
2003644,0,True
2003645,10,False
2003646,14,False
2003647,10,False
2003648,0,True
2003649,10,False
2003650,7,False
2003651,8,False
2003652,0,True
2003653,10,False
2003654,8,False
2003655,4,False
2003656,8,False
2003657,12,False
2003658,10,False
2003659,10,False
2003660,8,False
2003661,0,True
2003662,16,False
2003663,6,False
2003664,6,False
2003665,8,False
2003666,8,False
2003667,8,False
2003668,10,False
2003669,6,False
2003670,0,True
2003671,8,False
2003672,0,True
2003673,9,False
2003674,8,False
2003675,12,False
2003676,0,True
2003677,12,False
2003678,8,False
2003679,0,True
2003680,10,False
2003681,8,False
2003682,6,False
2003683,7,False
2003684,0,True
2003685,10,False
2003686,8,False
2003687,0,True
2003688,12,False
2003689,8,False
2003690,7,False
2003691,0,True
2003692,8,False
2003693,8,False
2003694,6,False
2003695,0,True
2003696,12,False
2003697,8,False
2003698,0,True
2003699,8,False
2003700,10,False
2003701,7,False
2003702,12,False
2003703,0,True
2003704,6,False
2003705,8,False
2003706,6,False
2003707,8,False
2003708,8,False
2003709,8,False
2003710,0,True
2003711,0,True
2003712,10,False
2003713,0,True
2003714,0,True
2003715,6,False
2003716,8,False
2003717,12,False
2003718,5,False
2003719,0,True
2003720,10,False
2003721,9,False
2003722,0,True
2003723,0,True
2003724,8,False
2003725,10,False
2003726,10,False
2003727,10,False
2003728,8,False
2003729,8,False
2003730,10,False
2003731,0,True
2003732,12,False
2003733,10,False
2003734,10,False
2003735,7,False
2003736,10,False
2003737,10,False
2003738,0,True
2003739,8,False
2003740,8,False
2003741,0,True
2003742,10,False
2003743,8,False
2003744,10,False
2003745,7,False
2003746,8,False
2003747,6,False
2003748,6,False
2003749,0,True
2003750,10,False
2003751,0,True
2003752,7,False
2003753,0,True
2003754,0,True
2003755,10,False
2003756,10,False
2003757,10,False
2003758,10,False
2003759,8,False
2003760,10,False
2003761,5,False
2003762,10,False
2003763,6,False
2003764,0,True
2003765,8,False
2003766,0,True
2003767,0,True
2003768,10,False
2003769,10,False
2003770,10,False
2003771,10,False
2003772,8,False
2003773,0,True
2003774,0,True
2003775,0,True
2003776,8,False
2003777,6,False
2003778,0,True
2003779,0,True
2003780,6,False
2003781,12,False
2003782,8,False
2003783,8,False
2003784,0,True
2003785,0,True
2003786,10,False
2003787,0,True
2003788,6,False
2003789,10,False
2003790,12,False
2003791,6,False
2003792,0,True
2003793,0,True
2003794,8,False
2003795,0,True
2003796,0,True
2003797,10,False
2003798,7,False
2003799,12,False
2003800,7,False
2003801,0,True
2003802,12,False
2003803,10,False
2003804,10,False
2003805,12,False
2003806,10,False
2003807,0,True
2003808,0,True
2003809,0,True
2003810,6,False
2003811,12,False
2003812,8,False
2003813,0,True
2003814,8,False
2003815,14,False
2003816,8,False
2003817,4,False
2003818,10,False
2003819,10,False
2003820,8,False
2003821,12,False
2003822,8,False
2003823,8,False
2003824,6,False
2003825,7,False
2003826,8,False
2003827,0,True
2003828,8,False
2003829,0,True
2003830,8,False
2003831,6,False
2003832,8,False
2003833,9,False
2003834,10,False
2003835,10,False
2003836,8,False
2003837,10,False
2003838,8,False
2003839,10,False
2003840,10,False
2003841,12,False
2003842,7,False
2003843,12,False
2003844,12,False
2003845,12,False
2003846,6,False
2003847,10,False
2003848,12,False
2003849,10,False
2003850,0,True
2003851,6,False
2003852,12,False
2003853,10,False
2003854,9,False
2003855,8,False
2003856,9,False
2003857,10,False
2003858,0,True
2003859,8,False
2003860,10,False
2003861,12,False
2003862,10,False
2003863,10,False
2003864,12,False
2003865,8,False
2003866,12,False
2003867,12,False
2003868,0,True
2003869,0,True
2003870,8,False
2003871,8,False
2003872,8,False
2003873,0,True
2003874,10,False
2003875,10,False
2003876,6,False
2003877,9,False
2003878,0,True
2003879,6,False
2003880,0,True
2003881,0,True
2003882,8,False
2003883,9,False
2003884,14,False
2003885,10,False
2003886,10,False
2003887,0,True
2003888,6,False
2003889,6,False
2003890,0,True
2003891,0,True
2003892,0,True
2003893,10,False
2003894,10,False
2003895,10,False
2003896,0,True
2003897,0,True
2003898,8,False
2003899,0,True
2003900,0,True
2003901,8,False
2003902,0,True
2003903,6,False
2003904,6,False
2003905,6,False
2003906,6,False
2003907,10,False
2003908,0,True
2003909,8,False
2003910,8,False
2003911,12,False
2003912,0,True
2003913,7,False
2003914,0,True
2003915,10,False
2003916,10,False
2003917,12,False
2003918,6,False
2003919,8,False
2003920,10,False
2003921,0,True
2003922,8,False
2003923,0,True
2003924,14,False
2003925,0,True
2003926,0,True
2003927,10,False
2003928,8,False
2003929,8,False
2003930,6,False
2003931,12,False
2003932,12,False
2003933,10,False
2003934,0,True
2003935,4,False
2003936,6,False
2003937,8,False
2003938,10,False
2003939,7,False
2003940,0,True
2003941,0,True
2003942,10,False
2003943,0,True
2003944,0,True
2003945,10,False
2003946,0,True
2003947,0,True
2003948,0,True
2003949,0,True
2003950,8,False
2003951,0,True
2003952,8,False
2003953,10,False
2003954,8,False
2003955,8,False
2003956,12,False
2003957,0,True
2003958,8,False
2003959,6,False
2003960,12,False
2003961,0,True
2003962,8,False
2003963,8,False
2003964,10,False
2003965,6,False
2003966,8,False
2003967,12,False
2003968,0,True
2003969,10,False
2003970,0,True
2003971,12,False
2003972,8,False
2003973,0,True
2003974,0,True
2003975,6,False
2003976,0,True
2003977,8,False
2003978,6,False
2003979,8,False
2003980,0,True
2003981,12,False
2003982,8,False
2003983,0,True
2003984,6,False
2003985,8,False
2003986,0,True
2003987,8,False
2003988,10,False
2003989,8,False
2003990,0,True
2003991,10,False
2003992,10,False
2003993,0,True
2003994,0,True
2003995,8,False
2003996,10,False
2003997,7,False
2003998,0,True
2003999,14,False
2004000,10,False
2004001,7,False
2004002,0,True
2004003,10,False
2004004,10,False
2004005,7,False
2004006,8,False
2004007,8,False
2004008,10,False
2004009,0,True
2004010,10,False
2004011,10,False
2004012,0,True
2004013,10,False
2004014,8,False
2004015,7,False
2004016,0,True
2004017,14,False
2004018,10,False
2004019,0,True
2004020,8,False
2004021,5,False
2004022,0,True
2004023,8,False
2004024,0,True
2004025,7,False
2004026,14,False
2004027,9,False
2004028,5,False
2004029,0,True
2004030,9,False
2004031,0,True
2004032,4,False
2004033,0,True
2004034,6,False
2004035,12,False
2004036,0,True
2004037,0,True
2004038,8,False
2004039,9,False
2004040,0,True
2004041,12,False
2004042,6,False
2004043,0,True
2004044,0,True
2004045,10,False
2004046,5,False
2004047,12,False
2004048,7,False
2004049,0,True
2004050,12,False
2004051,12,False
2004052,8,False
2004053,8,False
2004054,6,False
2004055,0,True
2004056,12,False
2004057,10,False
2004058,6,False
2004059,0,True
2004060,0,True
2004061,8,False
2004062,8,False
2004063,8,False
2004064,8,False
2004065,0,True
2004066,12,False
2004067,8,False
2004068,7,False
2004069,0,True
2004070,0,True
2004071,0,True
2004072,8,False
2004073,10,False
2004074,10,False
2004075,14,False
2004076,6,False
2004077,8,False
2004078,0,True
2004079,0,True
2004080,0,True
2004081,12,False
2004082,14,False
2004083,0,True
2004084,8,False
2004085,0,True
2004086,0,True
2004087,10,False
2004088,8,False
2004089,10,False
2004090,8,False
2004091,10,False
2004092,8,False
2004093,12,False
2004094,0,True
2004095,8,False
2004096,8,False
2004097,0,True
2004098,8,False
2004099,10,False
2004100,10,False
2004101,6,False
2004102,0,True
2004103,0,True
2004104,0,True
2004105,12,False
2004106,8,False
2004107,0,True
2004108,6,False
2004109,10,False
2004110,8,False
2004111,10,False
2004112,0,True
2004113,8,False
2004114,8,False
2004115,6,False
2004116,10,False
2004117,10,False
2004118,12,False
2004119,8,False
2004120,0,True
2004121,12,False
2004122,7,False
2004123,12,False
2004124,0,True
2004125,10,False
2004126,10,False
2004127,10,False
2004128,8,False
2004129,8,False
2004130,0,True
2004131,10,False
2004132,10,False
2004133,12,False
2004134,0,True
2004135,0,True
2004136,10,False
2004137,6,False
2004138,0,True
2004139,12,False
2004140,8,False
2004141,6,False
2004142,12,False
2004143,0,True
2004144,6,False
2004145,14,False
2004146,14,False
2004147,12,False
2004148,10,False
2004149,12,False
2004150,12,False
2004151,6,False
2004152,9,False
2004153,7,False
2004154,6,False
2004155,10,False
2004156,8,False
2004157,0,True
2004158,10,False
2004159,10,False
2004160,10,False
2004161,0,True
2004162,8,False
2004163,10,False
2004164,8,False
2004165,10,False
2004166,8,False
2004167,12,False
2004168,0,True
2004169,10,False
2004170,10,False
2004171,0,True
2004172,0,True
2004173,10,False
2004174,12,False
2004175,12,False
2004176,0,True
2004177,0,True
2004178,8,False
2004179,8,False
2004180,0,True
2004181,0,True
2004182,8,False
2004183,6,False
2004184,8,False
2004185,10,False
2004186,10,False
2004187,7,False
2004188,12,False
2004189,12,False
2004190,0,True
2004191,6,False
2004192,0,True
2004193,10,False
2004194,6,False
2004195,10,False
2004196,0,True
2004197,7,False
2004198,0,True
2004199,8,False
2004200,0,True
2004201,10,False
2004202,10,False
2004203,0,True
2004204,10,False
2004205,12,False
2004206,12,False
2004207,12,False
2004208,8,False
2004209,0,True
2004210,10,False
2004211,0,True
2004212,10,False
2004213,10,False
2004214,0,True
2004215,12,False
2004216,0,True
2004217,12,False
2004218,12,False
2004219,0,True
2004220,6,False
2004221,8,False
2004222,10,False
2004223,0,True
2004224,8,False
2004225,8,False
2004226,7,False
2004227,0,True
2004228,10,False
2004229,9,False
2004230,12,False
2004231,10,False
2004232,0,True
2004233,8,False
2004234,10,False
2004235,10,False
2004236,8,False
2004237,8,False
2004238,10,False
2004239,12,False
2004240,12,False
2004241,12,False
2004242,10,False
2004243,12,False
2004244,8,False
2004245,8,False
2004246,8,False
2004247,8,False
2004248,9,False
2004249,12,False
2004250,0,True
2004251,9,False
2004252,0,True
2004253,6,False
2004254,8,False
2004255,8,False
2004256,10,False
2004257,9,False
2004258,10,False
2004259,8,False
2004260,10,False
2004261,0,True
2004262,10,False
2004263,8,False
2004264,10,False
2004265,12,False
2004266,10,False
2004267,10,False
2004268,12,False
2004269,10,False
2004270,10,False
2004271,10,False
2004272,10,False
2004273,10,False
2004274,0,True
2004275,8,False
2004276,0,True
2004277,8,False
2004278,8,False
2004279,8,False
2004280,10,False
2004281,0,True
2004282,0,True
2004283,10,False
2004284,0,True
2004285,0,True
2004286,10,False
2004287,10,False
2004288,10,False
2004289,10,False
2004290,0,True
2004291,8,False
2004292,0,True
2004293,8,False
2004294,12,False
2004295,8,False
2004296,10,False
2004297,7,False
2004298,10,False
2004299,8,False
2004300,0,True
2004301,8,False
2004302,12,False
2004303,10,False
2004304,0,True
2004305,0,True
2004306,10,False
2004307,0,True
2004308,10,False
2004309,12,False
2004310,12,False
2004311,6,False
2004312,9,False
2004313,10,False
2004314,10,False
2004315,0,True
2004316,12,False
2004317,12,False
2004318,0,True
2004319,6,False
2004320,6,False
2004321,8,False
2004322,10,False
2004323,8,False
2004324,10,False
2004325,12,False
2004326,0,True
2004327,0,True
2004328,10,False
2004329,7,False
2004330,8,False
2004331,8,False
2004332,10,False
2004333,0,True
2004334,10,False
2004335,8,False
2004336,6,False
2004337,10,False
2004338,0,True
2004339,0,True
2004340,10,False
2004341,0,True
2004342,10,False
2004343,6,False
2004344,8,False
2004345,0,True
2004346,8,False
2004347,0,True
2004348,10,False
2004349,0,True
2004350,0,True
2004351,0,True
2004352,6,False
2004353,0,True
2004354,14,False
2004355,6,False
2004356,0,True
2004357,8,False
2004358,7,False
2004359,8,False
2004360,8,False
2004361,0,True
2004362,0,True
2004363,12,False
2004364,0,True
2004365,0,True
2004366,7,False
2004367,0,True
2004368,0,True
2004369,0,True
2004370,8,False
2004371,12,False
2004372,10,False
2004373,10,False
2004374,12,False
2004375,0,True
2004376,0,True
2004377,0,True
2004378,10,False
2004379,0,True
2004380,0,True
2004381,12,False
2004382,0,True
2004383,10,False
2004384,10,False
2004385,7,False
2004386,8,False
2004387,8,False
2004388,8,False
2004389,12,False
2004390,10,False
2004391,4,False
2004392,6,False
2004393,6,False
2004394,7,False
2004395,8,False
2004396,9,False
2004397,10,False
2004398,6,False
2004399,8,False
2004400,8,False
2004401,6,False
2004402,12,False
2004403,8,False
2004404,4,False
2004405,10,False
2004406,12,False
2004407,0,True
2004408,7,False
2004409,0,True
2004410,10,False
2004411,6,False
2004412,8,False
2004413,0,True
2004414,12,False
2004415,8,False
2004416,0,True
2004417,10,False
2004418,0,True
2004419,6,False
2004420,5,False
2004421,8,False
2004422,5,False
2004423,8,False
2004424,10,False
2004425,10,False
2004426,0,True
2004427,14,False
2004428,8,False
2004429,10,False
2004430,12,False
2004431,6,False
2004432,12,False
2004433,10,False
2004434,10,False
2004435,10,False
2004436,6,False
2004437,8,False
2004438,10,False
2004439,0,True
2004440,10,False
2004441,0,True
2004442,10,False
2004443,12,False
2004444,8,False
2004445,0,True
2004446,0,True
2004447,0,True
2004448,12,False
2004449,6,False
2004450,12,False
2004451,0,True
2004452,4,False
2004453,9,False
2004454,8,False
2004455,0,True
2004456,8,False
2004457,8,False
2004458,4,False
2004459,6,False
2004460,10,False
2004461,8,False
2004462,10,False
2004463,10,False
2004464,0,True
2004465,8,False
2004466,10,False
2004467,8,False
2004468,12,False
2004469,6,False
2004470,14,False
2004471,10,False
2004472,0,True
2004473,8,False
2004474,6,False
2004475,0,True
2004476,10,False
2004477,10,False
2004478,10,False
2004479,6,False
2004480,0,True
2004481,0,True
2004482,7,False
2004483,0,True
2004484,0,True
2004485,10,False
2004486,6,False
2004487,0,True
2004488,10,False
2004489,10,False
2004490,8,False
2004491,10,False
2004492,6,False
2004493,8,False
2004494,0,True
2004495,10,False
2004496,0,True
2004497,10,False
2004498,10,False
2004499,0,True
2004500,8,False
2004501,0,True
2004502,10,False
2004503,0,True
2004504,10,False
2004505,12,False
2004506,12,False
2004507,5,False
2004508,10,False
2004509,8,False
2004510,10,False
2004511,8,False
2004512,6,False
2004513,6,False
2004514,14,False
2004515,10,False
2004516,12,False
2004517,12,False
2004518,6,False
2004519,10,False
2004520,0,True
2004521,10,False
2004522,7,False
2004523,10,False
2004524,8,False
2004525,10,False
2004526,6,False
2004527,10,False
2004528,10,False
2004529,8,False
2004530,12,False
2004531,0,True
2004532,7,False
2004533,10,False
2004534,10,False
2004535,6,False
2004536,8,False
2004537,0,True
2004538,12,False
2004539,10,False
2004540,8,False
2004541,14,False
2004542,14,False
2004543,8,False
2004544,6,False
2004545,0,True
2004546,0,True
2004547,10,False
2004548,6,False
2004549,0,True
2004550,0,True
2004551,5,False
2004552,8,False
2004553,0,True
2004554,0,True
2004555,0,True
2004556,0,True
2004557,12,False
2004558,0,True
2004559,0,True
2004560,8,False
2004561,4,False
2004562,10,False
2004563,0,True
2004564,10,False
2004565,12,False
2004566,8,False
2004567,0,True
2004568,8,False
2004569,10,False
2004570,8,False
2004571,0,True
2004572,14,False
2004573,12,False
2004574,0,True
2004575,10,False
2004576,8,False
2004577,14,False
2004578,12,False
2004579,0,True
2004580,10,False
2004581,8,False
2004582,0,True
2004583,8,False
2004584,0,True
2004585,12,False
2004586,8,False
2004587,0,True
2004588,6,False
2004589,0,True
2004590,8,False
2004591,8,False
2004592,0,True
2004593,8,False
2004594,0,True
2004595,0,True
2004596,6,False
2004597,10,False
2004598,0,True
2004599,10,False
2004600,8,False
2004601,0,True
2004602,0,True
2004603,0,True
2004604,8,False
2004605,6,False
2004606,6,False
2004607,10,False
2004608,8,False
2004609,10,False
2004610,0,True
2004611,8,False
2004612,7,False
2004613,6,False
2004614,0,True
2004615,8,False
2004616,0,True
2004617,0,True
2004618,8,False
2004619,14,False
2004620,0,True
2004621,8,False
2004622,12,False
2004623,0,True
2004624,8,False
2004625,8,False
2004626,0,True
2004627,6,False
2004628,0,True
2004629,8,False
2004630,8,False
2004631,6,False
2004632,10,False
2004633,0,True
2004634,8,False
2004635,10,False
2004636,8,False
2004637,10,False
2004638,12,False
2004639,0,True
2004640,14,False
2004641,7,False
2004642,12,False
2004643,10,False
2004644,0,True
2004645,7,False
2004646,12,False
2004647,8,False
2004648,0,True
2004649,0,True
2004650,8,False
2004651,0,True
2004652,8,False
2004653,6,False
2004654,0,True
2004655,8,False
2004656,0,True
2004657,8,False
2004658,0,True
2004659,0,True
2004660,8,False
2004661,10,False
2004662,8,False
2004663,0,True
2004664,8,False
2004665,10,False
2004666,0,True
2004667,12,False
2004668,5,False
2004669,10,False
2004670,6,False
2004671,6,False
2004672,4,False
2004673,10,False
2004674,12,False
2004675,0,True
2004676,8,False
2004677,12,False
2004678,6,False
2004679,10,False
2004680,0,True
2004681,8,False
2004682,10,False
2004683,8,False
2004684,5,False
2004685,0,True
2004686,7,False
2004687,8,False
2004688,10,False
2004689,0,True
2004690,8,False
2004691,8,False
2004692,8,False
2004693,8,False
2004694,0,True
2004695,10,False
2004696,0,True
2004697,10,False
2004698,10,False
2004699,8,False
2004700,0,True
2004701,0,True
2004702,0,True
2004703,0,True
2004704,10,False
2004705,8,False
2004706,10,False
2004707,0,True
2004708,10,False
2004709,10,False
2004710,0,True
2004711,8,False
2004712,0,True
2004713,10,False
2004714,0,True
2004715,8,False
2004716,8,False
2004717,0,True
2004718,0,True
2004719,10,False
2004720,6,False
2004721,6,False
2004722,8,False
2004723,8,False
2004724,0,True
2004725,6,False
2004726,6,False
2004727,0,True
2004728,12,False
2004729,8,False
2004730,6,False
2004731,6,False
2004732,10,False
2004733,10,False
2004734,6,False
2004735,8,False
2004736,7,False
2004737,0,True
2004738,8,False
2004739,0,True
2004740,0,True
2004741,8,False
2004742,12,False
2004743,7,False
2004744,0,True
2004745,14,False
2004746,12,False
2004747,8,False
2004748,10,False
2004749,6,False
2004750,10,False
2004751,6,False
2004752,6,False
2004753,10,False
2004754,10,False
2004755,0,True
2004756,0,True
2004757,0,True
2004758,0,True
2004759,8,False
2004760,10,False
2004761,0,True
2004762,7,False
2004763,10,False
2004764,7,False
2004765,8,False
2004766,0,True
2004767,12,False
2004768,10,False
2004769,0,True
2004770,10,False
2004771,12,False
2004772,8,False
2004773,7,False
2004774,0,True
2004775,11,False
2004776,10,False
2004777,0,True
2004778,0,True
2004779,8,False
2004780,10,False
2004781,0,True
2004782,10,False
2004783,6,False
2004784,10,False
2004785,8,False
2004786,0,True
2004787,10,False
2004788,4,False
2004789,6,False
2004790,8,False
2004791,10,False
2004792,8,False
2004793,12,False
2004794,10,False
2004795,10,False
2004796,12,False
2004797,8,False
2004798,14,False
2004799,0,True
2004800,10,False
2004801,8,False
2004802,12,False
2004803,0,True
2004804,12,False
2004805,0,True
2004806,6,False
2004807,9,False
2004808,0,True
2004809,0,True
2004810,0,True
2004811,6,False
2004812,10,False
2004813,12,False
2004814,5,False
2004815,8,False
2004816,14,False
2004817,0,True
2004818,0,True
2004819,8,False
2004820,0,True
2004821,0,True
2004822,8,False
2004823,8,False
2004824,8,False
2004825,10,False
2004826,10,False
2004827,0,True
2004828,0,True
2004829,0,True
2004830,8,False
2004831,10,False
2004832,10,False
2004833,8,False
2004834,14,False
2004835,0,True
2004836,8,False
2004837,0,True
2004838,10,False
2004839,0,True
2004840,0,True
2004841,0,True
2004842,9,False
2004843,0,True
2004844,8,False
2004845,10,False
2004846,10,False
2004847,0,True
2004848,12,False
2004849,10,False
2004850,10,False
2004851,12,False
2004852,10,False
2004853,8,False
2004854,8,False
2004855,0,True
2004856,10,False
2004857,0,True
2004858,10,False
2004859,0,True
2004860,6,False
2004861,9,False
2004862,8,False
2004863,8,False
2004864,6,False
2004865,0,True
2004866,10,False
2004867,8,False
2004868,12,False
2004869,6,False
2004870,0,True
2004871,0,True
2004872,8,False
2004873,0,True
2004874,0,True
2004875,0,True
2004876,0,True
2004877,6,False
2004878,7,False
2004879,0,True
2004880,10,False
2004881,0,True
2004882,10,False
2004883,10,False
2004884,10,False
2004885,7,False
2004886,10,False
2004887,9,False
2004888,8,False
2004889,8,False
2004890,8,False
2004891,0,True
2004892,8,False
2004893,6,False
2004894,10,False
2004895,9,False
2004896,8,False
2004897,10,False
2004898,8,False
2004899,8,False
2004900,8,False
2004901,8,False
2004902,12,False
2004903,14,False
2004904,0,True
2004905,10,False
2004906,8,False
2004907,8,False
2004908,8,False
2004909,10,False
2004910,10,False
2004911,8,False
2004912,0,True
2004913,10,False
2004914,8,False
2004915,0,True
2004916,10,False
2004917,9,False
2004918,8,False
2004919,6,False
2004920,10,False
2004921,0,True
2004922,12,False
2004923,8,False
2004924,0,True
2004925,14,False
2004926,6,False
2004927,8,False
2004928,8,False
2004929,10,False
2004930,12,False
2004931,10,False
2004932,12,False
2004933,0,True
2004934,14,False
2004935,8,False
2004936,8,False
2004937,0,True
2004938,6,False
2004939,0,True
2004940,10,False
2004941,8,False
2004942,12,False
2004943,12,False
2004944,0,True
2004945,10,False
2004946,0,True
2004947,0,True
2004948,10,False
2004949,10,False
2004950,6,False
2004951,10,False
2004952,6,False
2004953,6,False
2004954,8,False
2004955,0,True
2004956,0,True
2004957,9,False
2004958,10,False
2004959,6,False
2004960,12,False
2004961,8,False
2004962,10,False
2004963,8,False
2004964,10,False
2004965,0,True
2004966,0,True
2004967,0,True
2004968,4,False
2004969,4,False
2004970,6,False
2004971,4,False
2004972,8,False
2004973,10,False
2004974,8,False
2004975,10,False
2004976,10,False
2004977,0,True
2004978,16,False
2004979,0,True
2004980,4,False
2004981,10,False
2004982,12,False
2004983,10,False
2004984,0,True
2004985,10,False
2004986,12,False
2004987,12,False
2004988,9,False
2004989,12,False
2004990,5,False
2004991,0,True
2004992,10,False
2004993,12,False
2004994,0,True
2004995,10,False
2004996,6,False
2004997,0,True
2004998,8,False
2004999,0,True
2005000,9,False
2005001,0,True
2005002,9,False
2005003,7,False
2005004,10,False
2005005,6,False
2005006,6,False
2005007,0,True
2005008,10,False
2005009,4,False
2005010,8,False
2005011,8,False
2005012,0,True
2005013,8,False
2005014,10,False
2005015,0,True
2005016,12,False
2005017,10,False
2005018,6,False
2005019,10,False
2005020,0,True
2005021,10,False
2005022,4,False
2005023,12,False
2005024,0,True
2005025,0,True
2005026,6,False
2005027,8,False
2005028,10,False
2005029,10,False
2005030,6,False
2005031,8,False
2005032,10,False
2005033,10,False
2005034,7,False
2005035,8,False
2005036,12,False
2005037,5,False
2005038,16,False
2005039,0,True
2005040,10,False
2005041,0,True
2005042,12,False
2005043,0,True
2005044,8,False
2005045,12,False
2005046,0,True
2005047,6,False
2005048,6,False
2005049,12,False
2005050,8,False
2005051,8,False
2005052,6,False
2005053,10,False
2005054,8,False
2005055,8,False
2005056,6,False
2005057,0,True
2005058,0,True
2005059,12,False
2005060,8,False
2005061,6,False
2005062,10,False
2005063,12,False
2005064,0,True
2005065,10,False
2005066,0,True
2005067,10,False
2005068,8,False
2005069,0,True
2005070,10,False
2005071,12,False
2005072,12,False
2005073,12,False
2005074,0,True
2005075,12,False
2005076,0,True
2005077,10,False
2005078,0,True
2005079,10,False
2005080,9,False
2005081,0,True
2005082,9,False
2005083,0,True
2005084,10,False
2005085,8,False
2005086,0,True
2005087,10,False
2005088,0,True
2005089,0,True
2005090,0,True
2005091,8,False
2005092,14,False
2005093,8,False
2005094,7,False
2005095,7,False
2005096,0,True
2005097,12,False
2005098,0,True
2005099,10,False
2005100,0,True
2005101,0,True
2005102,8,False
2005103,12,False
2005104,0,True
2005105,8,False
2005106,12,False
2005107,0,True
2005108,10,False
2005109,10,False
2005110,10,False
2005111,10,False
2005112,6,False
2005113,6,False
2005114,10,False
2005115,0,True
2005116,10,False
2005117,0,True
2005118,10,False
2005119,10,False
2005120,6,False
2005121,0,True
2005122,8,False
2005123,10,False
2005124,12,False
2005125,6,False
2005126,7,False
2005127,6,False
2005128,4,False
2005129,10,False
2005130,7,False
2005131,10,False
2005132,0,True
2005133,0,True
2005134,7,False
2005135,9,False
2005136,10,False
2005137,10,False
2005138,7,False
2005139,0,True
2005140,0,True
2005141,0,True
2005142,10,False
2005143,8,False
2005144,8,False
2005145,0,True
2005146,10,False
2005147,10,False
2005148,8,False
2005149,12,False
2005150,10,False
2005151,0,True
2005152,6,False
2005153,12,False
2005154,7,False
2005155,8,False
2005156,6,False
2005157,6,False
2005158,8,False
2005159,0,True
2005160,8,False
2005161,8,False
2005162,10,False
2005163,0,True
2005164,10,False
2005165,10,False
2005166,8,False
2005167,12,False
2005168,8,False
2005169,10,False
2005170,8,False
2005171,14,False
2005172,12,False
2005173,7,False
2005174,8,False
2005175,0,True
2005176,10,False
2005177,0,True
2005178,8,False
2005179,0,True
2005180,6,False
2005181,8,False
2005182,0,True
2005183,10,False
2005184,8,False
2005185,10,False
2005186,12,False
2005187,0,True
2005188,6,False
2005189,8,False
2005190,0,True
2005191,0,True
2005192,8,False
2005193,7,False
2005194,9,False
2005195,10,False
2005196,12,False
2005197,0,True
2005198,0,True
2005199,0,True
2005200,6,False
2005201,8,False
2005202,10,False
2005203,8,False
2005204,0,True
2005205,0,True
2005206,0,True
2005207,10,False
2005208,10,False
2005209,0,True
2005210,0,True
2005211,10,False
2005212,10,False
2005213,12,False
2005214,8,False
2005215,8,False
2005216,0,True
2005217,8,False
2005218,0,True
2005219,12,False
2005220,0,True
2005221,0,True
2005222,6,False
2005223,8,False
2005224,0,True
2005225,0,True
2005226,12,False
2005227,12,False
2005228,8,False
2005229,0,True
2005230,0,True
2005231,0,True
2005232,8,False
2005233,0,True
2005234,12,False
2005235,8,False
2005236,8,False
2005237,8,False
2005238,10,False
2005239,0,True
2005240,6,False
2005241,0,True
2005242,12,False
2005243,0,True
2005244,10,False
2005245,6,False
